text,label
"Oh my friends. Then I watched the movie. You can feel it, you can breathe it in the skin of every character. And this is what the movie is about : love.",1
10 / 10 The year's best film in all senses.,1
Six stars out of five. His screen - presence has such a force that you forget that this is fiction.,1
"< br / > < br / > The problem, of course, is that Sampedro isn't sick in the normal sense. Death with Dignity "" is their watchword. Gene ( Clara Segura ) is a sensitive activist who enlists the A nice performance by Duenas.",1
The great Javier Bardem is fascinating to watch in his role as Ramon. Greetings again from the darkness.,1
"We are constantly encouraged to see the hope and the beauty of life lived with love. As the film progresses, we may gradually be encouraged to understand Ramon's reasoning but we are never reconciled to his decision. < br / > < br / > I don't remember a film which moved me and provoked me as much as this.",1
'Condenado a vivir'( 2001 ) ( TV ) was the first version of this man's life on which I have already commented. Sampedro was an articulate and intelligent man who after a diving accident off the rocks of the Galician coast as a young man was condemned to live the next 27 years in bed.,1
I concur with what mallicka. b has said.,1
And nearly no dancing at all. < br / > < br / > Aishwarya Rai is good - looking.,1
< br / > < br / > Here'hoping that he will again find his way.,1
She sees him as a child who is glorifying himself in his lust - control but should she give him the opportunity to finally grow up? The mother in her still couldn't find the strength to destroy his myth. Both the wives find courage and togetherness through their shared rejection by their husband. What does one do with desire in a culture and society with rigid norms?,1
'Chokh bali'is a perfect example.,1
Its very tough to portray a Tagore novel along cinematographic lines.,1
"No. Directed by Rituparno Ghosh { who later goes on to direct her in the equally stellar'Raincoat'}, Prasenjit Chatterjee { Devdas in Bengali } costars.",1
Aishwarya was easily at her best.,1
I concur with what mallicka. 'Raincoat was a good movie by Rituparno Ghosh. b has said.,1
Yet another classic from Rabindranath Tagore. The script also supports the story very well. Aishwarya's acting : par excellence. I cannot say that is long.,1
"Soon, her friendship with Ashalata flourishes. Chokher Bali A passion play. < br / > < br / > Mahindra chooses a naive Ashalata ( Raima Sen ) over Binodini and marries her. But, soon, she unmasks her real face.",1
"The director, Rituparno Ghosh, was there to give a short introduction and answer questions afterwards. First, the original Bengali version was 20 + minutes longer. I think her interpretation was valid, although there could certainly be other ways to do it. Next, there was a segment where Binodini was writing a poem - - a sign of her independence, etc. Possible, maybe ; realistic, I'm not so sure. Chokher Bali was shown at the ( Washington ) DC Filmfest April 15, 2005. So what was left out? I know a fair amount of Indian history, Hindu religion, etc., but the level of detail here was far beyond me. < br / > < br / > As always, I think Aishwarya did a fantastic job.",1
So far I haven´t met anyone as impressed and pleased by it as I am!!! It´s a movie that shows everything and more! !,1
"So much for that. What do you think HE thinks? You know Hollywood. < br / > < br / > This movie is based on a true story - - like Jesse James was a banker. This is one great, sweeping, movie you will remember for a long time. The score is as sweeping and exotic as the images.",1
finally i´m really sorry for my bad english - i´m not a studied person!! !,1
"Religion won't save you, nor will mother nature or your own family. The dreams of Karim Hussain are to be feared. The film's opening meditation on madness is both well written and profound. Hussain offers depictions of lusty pagan fertility and writhing mushroom madness.",1
When you have waited years to see a film that you have heard on the grape vine about obviously your expectations are high right? f * * k yeah!,1
"I have read quite a lot about it, and I unfortunately missed it at the Stockholm Film Festival. But that is just my opinion. They are a great inspiration as I soon embark on my own short film production.",1
"Very short but this one kind of blows the film's momentum. Some will call it trash, some will call it brilliant. Karim Hussain's masterpiece of art / gore - - this cat is definitely a talent to look out for. This is one of those "" must be seen to be believed "" type things. cking bloody holes in a field and whatnot. ).",1
"give it a try. wrong. And this was damn right, without a doubt, unique. Visually I haven't seen anything like it. The gore effects in this one were great. The brother is crazy and the sister is somewhat of a whore. Like I said above, it is an artsy film. < br / > < br / > The movie isn't easy to describe or even discuss. The second segment is my favorite. The cinematography and lighting were done very well.",1
"I've got no idea what the point is, but it certainly makes for visceral viewing. Well, it's safe to say that Subconscious Cruelty is one weird film!",1
"Yuck and Ouch! The branches bleed when broken. I've never been more disturbed in my life by what I witnessed. The third part is my absolute favorite. Subconscious Cruelty "" has to be one of the most disturbing films I've ever seen. "" In this segment people have sex with the earth. It deals with a man'sexual obsession with his pregnant sister. It reminds me of "" Begotten "" and Jame's Broughton's 1972 short film "" Dreamwood "".",1
"Watching "" Subconscious Cruelty "" is a real event, and not something the viewer will easily forget. And a note to gorehounds, this is must - have. Looks like a movie from the minds of Lynch ( specifically ERASERHEAD ), Buttgereit, and even a little of "" Begotten "". And that music still amazes me, I have to try and find the soundtrack if is available.",1
I'm among the ones who liked it very much for several different reasons. Obviously from the reviews on this board - SUBCONSCIOUS CRUELTY has divided those that have seen it.,1
My little 3 year old cousins even sit down and watched it. I like The Wind and the Lion very much. It was a good movie.,1
"Check it out. There is also a Jesus statue with a projection of awastika on it. "" The birthing scene is particularly nasty and not easily forgotten. The film mixes many wonderful visuals with plenty of sleaze and gore.",1
Her prayers for her missing son moved me to tears.,1
"Simply viewing the film makes manifest this film's ( or DVD ) artistic value. This cinematic version also strikes an exceptionally deep - rooted nerve that is, I maintain, both specifically ethnic, yet also generally universal. < br / > < br / > Briefly,. < br / > < br / > Perez'film, originally made as a highly - rated American Playhouse PBS production has taken some time to be released in DVD. The film, and now DVD, however, remains, so far as I know, the only cinematic adaptation of any Chicano novel and clearly is a tribute to Earth's incredible staying power.",1
The acting was fantastic.,1
See all 400 minutes of it if you can.,1
Rating : / 10,1
"That, at least, he can be a little happy with his own dreams. A film of drug dealers? Did you see the news? I guess there must be reasons. So, parents, don't underestimate your kids ; they know what they want. What do you want for them?",1
The kids are very cool too. B. J. is pretty funny. Barney is definitely super DE duper.,1
"In short, Barney may be annoying to some people and I completely understand why, but cut him some slack. Maybe less so than in the early 90's where Barney was the Hannah Montana of the time, but he's still a classic. Be thankful some one ( a costumed dinosaur, but still ) is there to comfort kids and let them be kids simply. I can understand how Barney can be annoying to some, but the hatred he gets is very ridiculous. I personally find this show to be very underrated period.",1
It's Barney for God's sake. Of course not.,1
< br / > < br / > And then came Barney. But here's the thing. I know I did. Kids? He entertains. I know what keeps Barney on the air. They LOVE this show.,1
What 2 or 3 year old actually gets all that anyways its all about the colors and the singing.,1
"So stop hating. But I watched it, and I'm top of my class. Keep it to yourself. If you don't like it, fine. And Barney helps that. Barney helps encourage that. Kids need a place to escape to express themselves. Where imagination lives on. This show is great. Barney does this to us.",1
< br / > < br / > i haven't gotten any smarter but i enjoyed it. yes barney is nonsense now but when i was a kid it made perfect sense.,1
This is one of Charley Chase'better efforts. * * * of 4 stars. What a dandy it is!,1
"In the end, they both feel pretty foolish! But what about the poor spouses supposedly at home? You really have to see it to believe it. Okay. But, they both sneak back home - - not wanting their spouses to know!",1
"( * * * Minor spoilers * * * ) < br / > < br / > If there's something in the world of silent clowns that puzzles me, it is that Charley Chase never got his well deserved "" break through "" in the movies. < br / > < br / > Mr. Moose isn't extraordinary handsome, and Mrs. Moose is hardly a "" classic beauty ; "" he possesses truly biggest front teeth of any human being on the planet, and she has a remarkably large nose. Both of them takes plastic surgery without the other's knowledge, and when they meet by accident just a little later, he doesn't recognize his wife and she doesn't recognize her husband. A number of hilarious misunderstandings begin, with many clever gags all the way through. Oh well, maybe it isn't that strange, really, inasmuch as he never starred in any full - length features. But when I think of it, such an explanation makes it all only more mysterious - - because why the heck didn't Chase get any offers to play the leading lead in features? I don't think I'll reveal anything further, to make the viewing more enjoyable for you.",1
"From start to finish, this 1926 classic two reeler from the Hal Roach Studios seems to sum up what was fun about the 20's. Check out this little gem of a film.",1
"Multiple stretches is more like it. Henry, an estimable player in her own Soon we meet buck - toothed Charley Moose and his wife Vivien, who has an enormous nose. They each rush home excitedly, enter separately and are at first unaware of each other's presence.",1
That was not wholly tongue in cheek.,1
"Dead Man Walking is very cleanly done, with good performances all round, and a good script. I have just seen this broadcast on Channel 4. If you don't take religion seriously then you probably won't see much in this film. In fact it's hard to fault it artistically.",1
This movie has two new features in relation to the message conveyed by other equally good movies about death penalty and executions.,1
"He nails the role, doesn't glamourize his actions while doing so. < br / > < br / > The supporting cast was also top - notch.",1
This one is about the murderer. There have been many films about crime victims.,1
"< br / > < br / > I read the User Comments and they react as if Matthew was real. She has my respect - she manages to find that balance - she isn't supporting a killer, she is guiding them to accepting what they did. If they didn't feel some kind of remorse, they wouldn't be asking for spiritual guidance.",1
!,1
"< br / > < br / > Everyone praises the acting, directing and the music but since this has been said so many times the I will not repeat it all again. < br / > < br / > This is one of the few movies that really gives you the choice, that does not shy away with a simple path by making convicted either bad or innocent. And this is a very rare thing in American films. But I have even seen opponents turn into supporters. There is no lesson here you need to find one yourself. < br / > < br / > And I think that is completely right.",1
Fun to watch? You bet. Mindless story?,1
This is not a film for entertainment.,1
What about the actors?,1
Go and see..... Tim Robbins makes a wonderful film.,1
they are simply magnificent.,1
"It tells the story with little fanfare but a lot of compassion and sensitivity. It doesn't matter whether you're for or against the death penalty ( or even have no opinion ), this movie will have you thinking about the issues for sure. You get drawn into this film and become a participant, and there's character for just about everyone to identify with. I have it on DVD, and every time I watch it ( not often, it's never an easy film to watch ) I'm more impressed by what Tim Robbins and the entire cast did here. 10 / 10.",1
"One word for Tim - BRAVO. And by the time she got this oscar, she'd been in the industry for some 25 years. Susan Sarandon is, for lack of a better word, incredible. However, both sides of the death - penalty debate are given even weight.",1
She might have had doubt in her actual role.,1
Very true and faithful to the book.,1
The acting was unsurpassed. It is must see.,1
"The intrigues get far beyond one brigand's demand for ransom. But it is an enjoyable film and Sean Connery is always fun to watch. Never mind that though, his predicament was serviceable enough at the time. The incident comes during 1904 as Theodore Roosevelt runs for election to the presidency in his own right. < br / > < br / > The Wind and Lion is hardly history.",1
"Suffice it to say : This is the best film I've ever seen. So now I get it : It's all political. For example, take the IMDb Top 250. < br / > < br / > Mr. Robbins, your movie's issue split people's opinions. You're pro death penalty - you don't like ( and therefore don't want to hear ) what film has to say. And I think I've seen a lot.",1
It describes reality. The reality is the best argument against the death penalty. I watched it twice.,1
She deserved the award.,1
"Dead Man Walking "" is one of the most powerful movies I have ever seen.",1
"Thank you, Tim Robbins!",1
And it is what this film is actually all about : Forgiveness.,1
"I can't recommend this film enough, 9 / 10. Even more amazing, Robbins doesn't patronize.",1
There'not one false note in the film.,1
A whisper from the ghost of Empire... Honor.,1
"With these, the audience is able to somewhat connect mentally with the band. This superfluity is party made up for by printing lyrics for some of the songs. Overall, a good movie that I'm glad I saw. Really, I was interested in the psychology of the punk subculture. I'll check out the follow - ups if I ever get a chance. I don't know why all the lyrics were not printed.",1
< br / > < br / > The One and the Only!,1
Truly worth seeing.,1
P. S. The follow - up Decline Pt. Great film! Where is that today? Unmatched.,1
Great movie for fans of punk rock.,1
This is teen angst at it's best folks. And of coarse a great movie. I own both of these on VHS. She is a true underground film maker and I love her stuff. It was worth the wait. I laughed when I saw this. I thought the first name was pronounced like envelope. Much better than 1991 : The Year Punk Broke.,1
I didn't see too many people who were into that at all. I LOVE this film.,1
"There is also a lot of humor in the interplay among the main and supporting characters. Brian Keith ( very good as TR ) says, "" Pedecaris alive or the Raisuli dead! "" This is an adventure movie with Arabs, Germans and the USMC all coming to grips at one point or another.",1
!,1
"No internet, crappy jobs, and all out hostility collide in this genre. For new kids who haven't heard of these bands or are just starting one themselves this movie is a true lesson in how to rock. The decline series is amazing and director PS can't get enough credit for making these movies. The film starts out with a blistering collection of clips played over music from the band X. How about Black Flag renting their apartment / rehearsal space for 16 dollars a month! All the band performances ( and there are many ) are awesome, especially FEAR who never cease to amaze me.",1
After I saw this movie that completely changed. Look out for the interviews with the young punk kids. Highly recommended.,1
"Unfortunate as this is, blame for it rests solely with those who promote, believe in or feel comfortable with stereotypes - Not the film - makers. Don't blame the messenger. < br / > < br / > Although I didn't grow up in California, the American punk scene was the first music scene I ever truly lived in. If all this rings true - read on - you are likely to find some consonance with at least part of this review.",1
P. S. The follow - up Decline Pt. Great film! Where is that today? Unmatched.,1
"To some, the bands read like a who's who of now legendary American punk ; Black Flag, X, Circle Jerks, Germs, Fear.",1
"It really is a great illumination of the burgeoning punk scene in LA in 1980. Whew! These guys just didn't care. The band interviews reveal an honest approach to the music that really doesn't exist anymore. But also it turns the camera's POV into that of tourist, passing through this alien world.",1
"A few of them almost come off as normal, some don't, but they're only offensive to those who aren't too open to things. A performer like that would probably scare Steve Miller and Jackson Browne out of their skins. For the fan, such as myself, there are precious interviews with some of the quasi - legends of LA's punk - scum, some dead, some still living and still hard - working in the scene.",1
"Some plot inconsistencies, clichés and hollow momentspoil the overall effect.",1
As a viewer you became as confused and misdirected as she was. What a day! Wow.,1
"Here, in The Wind and the Lion, we see a wonderful rendering of America's own Imperial age. This is high adventure at its best.",1
This movie was totally different.,1
"Hrebejek relishes such explicitness and skates on the edge of embarrassment or shock. He's here to reclaim the house in Prague now occupied by a couple with an ancient and infirm mother, whom he allows to remain. The poem is much in evidence, but the theme - - it gets a little lost. Benes is a super - nice guy, but no fool.",1
"She has a louse of a husband, but they have great sex. He's real low class socially handicapped wretch. He is a real horror show. ( no spoiler! ) A poor girl is wooed by a prince. She deserves more. These characters have flaws, some seemed driven by class, some by innate character.",1
This was an excellent movie! !,1
Marcela works and Jarda runs a chop shop out of the garage they live next to. 0 out of 10 and recommend it.,1
With many up and coming and aging Australian actors Crackerjack is a hidden gem. Sam Johnson and Judith Lucy co - star. Mick Molloy plays a scammer who has been scoring free parking spaces at Cityside.,1
"Jack buying all the raffle tickets to win the meat tray. Or when Jack goes home and lays down on the couch and cracks a beer, "" bowls is hard work "" cracked me up. Crackerjack is a funny movie, everyone at the bowlo has seen it and all say the same.",1
It really is a must see.,1
"Considering the appalling track record of Mick Molloy since going out on his own, I had rather low expectations of Crackerjack. 7. Even the promotional posters for the movie had me nervous.",1
"< br / > < br / > Fire is a brilliantly directed story of second option, which women choose for themselves, no sacrifice, not to serve anybody else, rather a decision for their own good.",1
"While not for everyone, Crackerjack is a delight to watch, with tongue planted firmly in cheek.",1
If you're wondering which Aussie Rules team Mick supports check out the flag on his workstation. Why? Her own material is a lot wittier. Interesting character though. I was reticent to see this flick before reading the external reviews and user comments posted here. Bowls reporter on a local rag. < br / > < br / > Sensibly Mick has restrained his natural comedic exuberance in this surprisingly watchable movie. And secondly because good Aussie comedy films are sadly as rare as the Tassie Tiger.,1
Awesome flick!,1
There is low level coarse language. This is quite a clever little movie. It is well above Mick Molloys usual gutter humor. The Club is in dire financial straits and calls on Jack to help.,1
Crackerjack is a simple but feelgood movie where the good guys are very good and the bad guys are very bad and the central character is tempted by both sides. < br / > < br / > I'm sure that those who enjoyed The Castle and The Dish would also enjoy this movie. < br / > < br / > John Clarke's dour role as the bad guy is not one of his funniest but he gives solid performance.,1
"WORTH IT FOR : If not for Mick Molloy's work, then for Judith Lucy. This is the best Australian comedy I've seen in a long time. I'm happy to say I wasn't disappointed. It's just good laughs at genuine 1972 prices. Go see it and learn the joys of Lawn Bowls!",1
"All in all, a witty, feel - good movie. 7 / 10. As a fan of his, I was used to a different kind of humour than displayed here. He wisely opted with a more subtle, broad style of comedy in Crackerjack, rather than his usual low brow, in - your - face ramblings. A familiar, and successful formula, that is handled well. It is, at times, inconsistent and un - even, but a decent script works past that, and makes for some entertaining viewing. I was very impressed with the latest production from Mick Molloy.",1
"Kick back, each your popcorn, and watchterling silver cinema action. It's just too bad that Hollywood does not make enough films like this one. Sharky's Machine is easily one of Burt Reynolds best efforts. Trust me, Atlanta has not changed. It also stands as one of the best contemporary crime dramas. It was even featured on That's Incredible, ABC's reality show of the period.",1
Sharky's Machine is a crime drama set in early 80's Atlanta.,1
This was Rachel Ward's first USA feature film.,1
"Isn't there a SWAT team? And at the end, what happened to all the police that run into the building with our heroes? < br / > < br / > Why would Burt Reynolds confront the crime boss with his big secret? he is actually a pretty good director. It is a shame that the climax is a typical shoot - em - up. Burt Reynolds directed this action movie and ( surprise! ) Sure it makes the guy sweat, but it causes many more cops to be killed.",1
If you don't like Burt you may still like this.,1
"< br / > < br / > The story is pure Detective procedure / actioner. His new digs offers him the chance to meet many equally upstanding officers who are doing the dirty jobs no one else wants. Sharky a narcotics detective mismanages up a bust of a drug dealer, causing killing of some innocent bystanders, and gets demoted, literally transferred downstairs to vice, to deal with perverts, and other m misdemeanors that'upstanding'cops consider latrine duty. During the time he watches he learns that the current Governor - elect Hotchkins ( Earl Holliman ) is visiting Dominoe, as is a slick Italian gangster Victor ( Vittorio Gassman ).",1
"< br / > < br / > Bon chance! You like? I watered her so very often. I, on the other'and eat grapes and pate'ere every day. You can't have! Everywhere Sharky. Zey are all mine.",1
"Stick features another great Dar Robinson stunt. Very cool stuff. 44 magnum on his way down. PLEASE remake this classic film! Without a doubt, the best Burt Reynolds film ever!",1
The film also a great soundtrack too. Henry Silva is the bad guy and he always does a good job at that.,1
"al, many of whom get the best roles of their careers and run with it.",1
And they meet others as well. A nice little gem of a comedy. Lemmon and Matthau play a couple of in - laws who take a cruise together.,1
"The West Coast got "" Dirty "" Harry Callahan, the East Coast got Sharky. It was his GROUP of fellow cops. Well I knew who played Sharky, I wonder what his machine was. Rating 4 out of stars. That was the BOMB! Great just great!",1
"This is Burt Reynolds'"" Citizen Kane "". It seemed to me that he put everything he had into it. Tragically nothing else he was ever involved in came close to approaching "" Sharkey's Machine "". It is a movie that is in love with movies.",1
"One of the star's better films from his glory days, it's no classic but it makes for more than efficient Saturday night special.",1
Realistically portrayed I believe ). The result is a great film noir.,1
"Henry Silva is truly icy as a hit - man. Sharky winds up in a real cesspool of crime. John Woo's "" The Killer "" replicates this scene. Billy blasts a hole the size of a twelve inch pizza in door of Dominoe's apartment and kills her. During the melee, an innocent bystander dies. ) in the basement. Not a bad performance in the movie and Reynolds does an outstanding job of directing it. During the surveillance, he has grown fond of Dominoe to the point that he becomes hopelessly infatuated with her.",1
It was on one night and I thought oh well why not. The music soundtrack on the other hand is hit or miss. < br / > < br / > Sgt.,1
"Busting hookers johns and perverts Sgt. Sharky, and his tough and well oiled "" Sharky's Machine "" Let.",1
"That's how Burt Reynolds describes this film, which happens to be his best ever. In the novel by William Diehl, the story is more complex because the guy's running for president. Check it out. Reynolds doesn't do much laughing in this one compared to his comedy films. This movie has become one of the best crime dramas ever.",1
"It was reported in fact that Clint Eastwood was offered this film. < br / > < br / > The prestige is hardly as good as the narcotics beat, but it does have its fringe benefits. One night after a roundup of working girls where one of their books falls into their hands, the guys ask for surveillance on Rachel Ward's place. Why Laura? You'll have to see Sharky's Machine for that answer.",1
"It suffers only from some slow stretches ; Burt perhaps tried to make it more "" arty "" than it should have been.",1
< br / > < br / > Enjoy! ( Where'd she go? ) It might be Reynold's best film ever. WOW!,1
S.. Or else The Day The Earth Stood Sill.,1
See this just to watch Andy. They don't have the word lie in their vabularies. I always loved that scratchy voiced guy in all those westerns.,1
"The screenplay, directing and acting was also good.",1
"I don't much like Valentine'Day but it gave me an excuse to watch this movie again, and I'm glad of it. 6 rating here on IMDb, and dismissed by many critics as "" gooey slush "" ). Yet it seems to have fallen out of favour slightly ( Only a 6.",1
with two old friends. < br / > < br / > Gloria DeHaven proves that senior ladies can remain enormous attractive.,1
"Not so fast "", is what she seems, verbally and non - verbally, to answer him all the time.",1
I think the heroine overshadowed hero. It was a very sweet ill fated love affair.,1
"His love for Jones, an oriental doctor, was endearing and so memorable to watch. < br / > < br / > Love is a many splendored thing.",1
This film works for me. A warmly felt experience! This film always hits me hard emotionally at the end.,1
"Still, I enjoyed it. bathing suit, Jones looks ridiculously gorgeous here.",1
"Some may consider sentimental romances passé, but, for those who enjoy classic Hollywood love stories, this is shining example. William Holden never looked better playing a romantic lead as a journalist covering war torn regions in the world. The ending is a real tear - jerker.",1
The story of two people from different cultures falling in love.,1
"The film is unarguably physically busy, interesting and often beautiful also. The script by John Patrick followed Han's exquisite novel closely ; the direction by Henry King was solid as always. Age cannot tarnish the beauty of this East - west love story for me.",1
"The genre often provided roles for actresses older than the heroines of standard romances. As was sometimes the case, European colonialism was made the whipping - boy for some of America's own failings. Han Suyin was a real person and a well - known author of the period ; in reality she tended to support Mao's Communist regime, but here she is shown as firmly anti - Communist.",1
In this film even second tier actors shine. It is also obvious that they enjoyed making this film. Anyone who has known professional hosts in real life will immediately recognize the type he is playing. He nails the type perfectly.,1
You can only enjoy this film and watch it again.,1
"8 / Directed by a veteran Hollywood director Henry King who began his career still in 1915, Love is a Many Splendored Thing was one of his last great films. Don't miss that many splendored film.",1
I also have the book A Many Splendo Thing by Han Suyin. I just left the room to be on my own.,1
"What a stunning, under - rated actress she was. She's desiring AND desirable.",1
'nuff said. Now go watch! And it's incredible.,1
"The writing is top - notch, as is the acting. The more I see it, the more I appreciate it.",1
"It also will provide a continuing piece of nostalgia for Lemmon and Matthau, as well as the others in the cast. 8 / 2008. But isn't almost everyone?",1
He is soo hot!,1
Well locate this little sleeper.,1
"I really enjoyed it. I mean, I don't care for stupid "" stoner comedies. """,1
( and we were not even baked! ) < br / > < br / > Definite worth watching.,1
( and we were not even baked! ) < br / > < br / > Definite worth watching.,1
Which adds to the comedy. I felt my self wishing they would. - My advice have joint ready ; kick back and enjoy! Everyone involved in this film should get a big thumbs up.,1
"Brent Spiner proves that "" Data "" from Star Trek Next Geeration is not the only good character he can play. He was an enormous talent.",1
"Second off, the story was quite good also. First off, the cast is superb.",1
"While movie had several faults and a slow beginning, it turned out to be worthwhile. 7 / 10 stars.",1
The writing is hilarious. The effects are a hoot. This ranks as my favorite movie of all time.,1
"Well, maybe 15 for DVD, but you'll be real happy you did. There's a reason George Lucas calls this his favorite parody. Talk about your classics!",1
< br / > < br / > Fourteen of the funniest minutes on celluloid. Hardware Wars was the first in a long line of SW spoofs which form their own subgenre these days. I hate to describe it too much - it's so short that the premise is just about the whole thing.,1
"< br / > < br / > Now, the DVD - wow! For those of you that have ( shame! ) Anyway, this is great. You get the point, I'm sure.",1
"Relax, kid.",1
"This REALLY works with an audience! A definite 10! She looks at the camera, gives a grim smile and nods. That made it even funnier!",1
"Unknown to them, Matthau has no money either. The widower Lemmon falls for Gloria De Haven, looking lovelier than ever. This film is just another example of this. Matthau falls for Dyan Cannon, on board with her fellow gold - digging mother, the usual outrageous Elaine Stritch. < br / > < br / > This time out they play two brothers - in - law who land on a ship as dance instructors on board.",1
"Moreover, 4 - Q - 3 is clearly based on the Tin Man from "" The Wizard of Oz "" while Artie Deco is definitely a cheap vacuum cleaner. ).",1
The hysterical Hardware Wars is finally out on DVD.,1
"Out of all the parodies of Star Wars I've seen, this is probably the funniest. 13 min.",1
I cried.,1
and the audio was obviously recorded after the fact. That's what makes it so great! It was shot to look cheap ( or was it just cheap? ) Buy it. Nothing is sacred.,1
The funniest 12 minutes ever made. < br / > < br / > 10 out of 10. Hardware Wars is incredibly funny. It's stupid but it's fun.,1
It is so great to know I wasn't only one that loved that show! Thanks for making my day! I remember many of the moves but not nearly all of it. I LOVED the show.,1
i lost about 50 lbs. i can't believe this show is forgotten.,1
I'll be buying the dv or tape for sure. < br / > < br / > 9 / 10.,1
God bless you both. They will be sadly missed. I give the movie 10 out of 10.,1
"The dialogue was funny at times lightening the mood, and the plot engaging. It was a shame that it wasn't released at cinemas for a wider audience.",1
The dialogue is good. So anyway I liked it.,1
"And it does. In a role that could be a cliche, he made it real. I was surprised by Kiefer Sutherland.",1
"Excellent acting, very believable. ! People watch movies for a variety of different reasons.",1
You be the judge < br / > < br / > Claudette - An African - American transvestite. < br / > < br / > John Hatter ( Mickey's boss ) - Is he really'mad '? Below is a list of the ones I uncovered. ( One wonders what this film could have been if there'd been money for a few more rewrites and a few more takes. ),1
"I really would like to see it released on DVD. It is not the quantity, but the quality that counts. Definite it would be added to my'all time classics'right away! We are all going to die one day sooner or later.",1
"It didn't take long to realize that this was a gem. I can't think of a single thing that bothers me about it. I checked it out on IMDb and got curious. In closing I can only say : Wonderful movie, see it if you get the chance. It's dramatic, but also adventurous, sad, but also humorous.",1
So glad I have HBO right now.,1
"< br / > < br / > And I am a 25 year old male that just wanted to see a free movie. Let me start out with saying I was VERY surprised with the production value of this movie. The best part is this is not a film FOR Christians, it is a Family film without the cheesy 7th Heaven feel. Humans make mistakes and no one is perfect, not even in this film... not by a long shot.",1
"I mean, everything is flawless for me in this motion picture. The Cure is one of the few movies I rated 10 out of 10. < br / > < br / > 10 / 10, nicely done!",1
Keep the kleenex nearby. This is a good tearjerker. One of the boys has AIDS.,1
"Which kinda pulled me two ways. For instance, I know they're young, but I found it a real task to belief in things these boys do. For that fact alone, it's a recommended view.",1
"Very well - acted by all, especially Joseph Mazzello and Brad Renfro. But remember to have the Kleenex ready!",1
Writing prompt centered around the symbolism of the tennis shoe are particularly effective.,1
< br / > < br / > The basic idea is : Dexter ( Joseph Mazzello ) has AIDS. Brad Renfro does very well in this movie as well.,1
Walter and Jack had such a great chemistry together as friends / brother in - laws. < br / > < br / > 7 / 10 I'd recommend this movie for nice laugh if you want one.,1
< br / > < br / > Overall this movie was excellent. There were other great scenes throughout the movie. Dexter doesn't get up to laugh nor does he show any kind of laughter. At that part i lost it. You just have to.,1
This was such a beautiful film. A must see!! Extreme heartwarming.,1
Thanks. But I just had a question about the music is the movie.,1
"Very emotional and very sad, The Cure is a must - see movie. The Cure is a fantastic film about a boy with AIDS.",1
"Very well done. And the tragic finale with Dexter's contraction of AIDS is enough to make me shed tear. When the movie "" The Cure "" starts, we find out about a young man named Erik ( Brad Renfro ).",1
He did an incredible job. The trees are the greenest I've ever seen. The acting also rates up there.,1
"< br / > < br / > Definitely check this one out, but prepared with your Kleenex - - you'll need! The story of true friendship in the face of a very real monster is an inspiration and quite touching.",1
"It is also a film of remarkable bonds of friendship and the innocence of childhood. < br / > < br / > The talent from the two young leads of Brad Renfro and Joseph Mazzello, who play Erik and Dexter respectively, is exceptional.",1
"It was actually the most touching film I have ever seen. I cried a bucket! Honestly, just thinking about it makes my eyes teary.",1
It's something worth watching. It's not meant to be a deep movie.,1
Great casting!,1
"But, of course, what really carries this movie, is the performances of the two leads - Brad Renfro and Joseph Mazzello. A bucket movie. Together, they embark on an adventure to find a cure - which to Erik seems to be just around the corner - so that all this silly AIDS thing will go away and they can be friends forever. Only this one isn't. A tear jerker. I had seen The Cure when I was a kid and I loved it then.",1
I was in tears at the end. No movie has effected me the way this one did.,1
"Peter Horton, who as I know had no major experience in movie directing before, showed his great abilities and talents in this sphere. So it's easy to understand that I've met lots of troubles trying to find this movie. Annabelle Sciorra also give a terrific performance as Dexter's mother. So all that I can say about The Cure is one simple word great.",1
"However, Eric overcomes his fear and risks everything. The latter has acquired AIDS from a blood transfusion.",1
In my opinion this show really is excellent.,1
"All characters are brilliant. < br / > < br / > So please, release it, let it go! There are only 2 series! < br / > < br / > All characters are played / portrayed brilliantly. ).",1
"I don't think this cartoon was as bad as some may think. Of course, I was only five at the time it came out. Gee, I wonder why?",1
Alanna declares her love for Sam BEFORE he tells her of his recent discovery. What a stunner whoever she was! And that makes all the difference in this film. Also note gorgeous blonde to the right of Barthelmess at the roulette table. After his father dies he takes over the business ( banking? ),1
A competent comedy that delivers the laughs for fans of Jack Lemmon and Walter Matthau.,1
< br / > < br / > Multi - talented Frank Albertson has a small role as Barthelmess'improvident buddy. Beautiful Constance Bennett is the millionaire's daughter who makes Barthelmess miserable. < br / > < br / > The original Technicolor of the flashback sequence has faded with time to a ruddy tint.,1
"Sam has yet to learn this lesson. It seems that Allana and her wealthy father are vacationing in the same motel. Chinese - Americans are treated like second - class citizens, and whites hold them in nothing but contempt. They fall madly in love together. Everybody at the motel knows about Sam being a Chinaman with the exception of Allana.",1
Callum Blue is perfect for the part of Eric Newby. I think he'right!,1
"Half comedy, half romance, the story is simple and unambiguous. Nicola Piovani's musical score also adds to the Mediterranean flavour. Only Newby, injured, remains at large.",1
"However, it's charming pleasure from first scene to the last. < br / > < br / > Marion Davies plays his daughter - by - error and it's a tour de force for her.",1
The problem here is the script. The story falls into unbelievable melodrama in the last reel. Worth a look.,1
"Ray Milland plays her long - lost "" brother. "" Hmmmm, sounds familiar.",1
